ID	공표일	기업명	품목	리콜종류
3265	2022-10-20 	우진테크	전기방석(교류전원을 사용하는 전기찜질기, 발 보온기)	명령에따른리콜
3264	2022-10-20 	아림전기	가스라이터(가스라이터)	명령에따른리콜
3263	2022-10-20 	삼정이노베이터즈(주)	망간 건전지(건전지)	명령에따른리콜
3262	2022-10-20 	주식회사 위시	망간 건전지(건전지)	명령에따른리콜
3261	2022-10-20 	아테네암스	성인용 비비탄 총(비비탄 총)	명령에따른리콜
3260	2022-10-20 	한국상사	성인용 비비탄 총(비비탄 총)	명령에따른리콜
3259	2022-10-20 	건앤건	성인용 비비탄 총(비비탄 총)	명령에따른리콜
3258	2022-10-20 	탑트레이드	고령자용 보행차(고령자용 보행차)	명령에따른리콜
3257	2022-10-20 	다온솔	속눈썹 열 성형기(속눈썹 열 성형기)	명령에따른리콜
3256	2022-10-20 	주식회사 쥬베라	속눈썹 열 성형기(속눈썹 열 성형기)	명령에따른리콜
3255	2022-10-20 	파인원	속눈썹 열 성형기(속눈썹 열 성형기)	명령에따른리콜
3254	2022-10-20 	프롬비(주)	속눈썹 열 성형기(속눈썹 열 성형기)	명령에따른리콜
3253	2022-10-20 	오아 주식회사	속눈썹 열 성형기(속눈썹 열 성형기)	명령에따른리콜
3252	2022-10-20 	에이치케이코퍼레이션(주)	속눈썹 열 성형기(속눈썹 열 성형기)	명령에따른리콜
3251	2022-10-20 	투실	속눈썹 열 성형기(속눈썹 열 성형기)	명령에따른리콜
3250	2022-10-20 	주식회사 동서가구	가구(높이762mm 이상)(가구(높이762mm 이상))	명령에따른리콜
3249	2022-10-20 	(주)예작퍼니쳐	가구(높이762mm 이상)(가구(높이762mm 이상))	명령에따른리콜
3248	2022-10-20 	(주)데코라인퍼니처	가구(높이762mm 이상)(가구(높이762mm 이상))	명령에따른리콜
3247	2022-10-20 	라이온세일즈 주식회사	속눈썹 열 성형기(속눈썹 열 성형기)	명령에따른리콜
3246	2022-10-20 	(주)오션바이오	속눈썹 열 성형기(속눈썹 열 성형기)	명령에따른리콜
3245	2022-10-20 	(주)비타그램	속눈썹 열 성형기(속눈썹 열 성형기)	명령에따른리콜
